|title|content
0|대통령 욕|하면 에타정지 당한다고 막 부들 부들 하는데 이런 글 때문에 정지 당하는거다 자유게시판 있지만 기본적인 취지가 교내학생들 편의를 위한 앱이야 정치질하고 욕하는 곳이 아니라 물론 정치성 발언 할 수 있지 민주주의 국가니까.근데 이런 정도를 넘어서는 저급한 글은 당연히 정지시키는게 맞지.새내기들이 이런 글 볼까봐 내얼굴이 붉어진다 수준을 간접적으로 보여주는거야 하도 많으니까 이런글이
0|정치싸움 할 때가 아닌듯|현정부가 못해서 이렇게 됐다거나 전정부였으면 더 심했을거다 이런 정치싸움 할때가 아닌듯 사태의 심각성을 알고 내가 감염이 되면 누군가한테 퍼뜨릴 수 있음을 인식하고 전문가들이 조언한 메뉴얼 꼭 지켜서 감염 되지도 말고 감염 시키지도 말자 힘든 상황 우리나라가 꼭 이겨냈으면 좋겠다 힘내자...
0|코로나 사태로 느낀것|"일상에서 하던 모든것들이 아무렇지 않지만 소중한거였음
지금은 뭘하든 신경쓰이고 식당가서 밥먹는거 조차
꺼림칙하니까.. 진짜 전염병 자연재해 전쟁 이런건 진짜 일어나면 안됨..

이럴때 일수록 전국가적 역량 모아서 잘 극복했으면 좋겠다
정치적 정쟁은 잠시 접어두고 일단 정부에 최대한 협조하고
개인이 할 수 있는 예방은 꼭 철저하게 지키자
모두들 학교에서 반가운 얼굴로 봤으면 좋겠다 진심"
0|솔직히 신천지는 병원 가지마라|"기도로 나아야지 으딜 병원에 가
또 죽긴 싫어서 병원으로 기어 오겠지?

꼬옥 지들끼리 모여서 기도로 완치하길 바람 ㅎㅎ
싫으면 뒤지던가 ~"
0|카온인재교육원 = 신천지|"여러분들 카온인재교육원에서 하는 행사나 세미나 있으면 절대로 가지마세요. 그곳은 신천지와 [직접적으로] 연결된 장소입니다. 이곳에 한번이라도 가면 바로 신천지와 직접적으로 연결이 되어버립니다.
필자는 이곳 때문에 약3개월정도 신천지때문에 피해를 봄
공감 좀 많이 눌러서 많은 사람이 보게 해주세요."
0|니들은 투표할때|"뚱뚱한 사람 뽑냐? 대부분 학교 간부 남자들 나오면 술배 ㅈㄴ 찐 애들 나오는데 자기관리도 못하면서 어떻게 하나의 단체 또는 기관을 책임지겠어.
난 그래서 뚱뚱하면 절대안뽑음"
0|자영업 살릴려면 한국당 찍어야 한다고??|"자영업자들의 대표적인 지표인 폐업률만 봐도 2015년 한때 69.2%까지 내려갔으나, 이듬해 다시 76.3%로 오르고 지난해 72.2%로 개선된 것인데

지난 10년의 평균을 보면 79.3%로, 가게 10곳이 문을 여는 동안 8곳이 문을 닫는 일은 지난 10년간 지속돼 온 상황이야.

10년이면 민주당 보다 새누리당(자유한국당)이 집권한 시기인데 자유한국당은 책임이 없을까?."
0|봄이 왔네|"어느새 봄이 다가왔네
날도 좋고 발렌타인이라는 기념일도 겹치니

누군가를 좋아한다면 또는 나를 좋아하는 사람이 있다면

오늘 하루만큼은 용기내서 연락해봐
좋은 날인 만큼 행복한 하루가 될거야"
0|총학공약 이건 어떻게 설명할래ㅋㅋㅋㅋ|"경남 fc 이거 우리학교랑 단독이라매


경남FC, 대학생 운영단 ‘경남Dreamer’ 모집
http://me2.do/GCkdyQjf"
0|아니 총학 무슨 일인지 왜 다 비밀로함?|그럼 글 왜 씀?;; 하
0|경찰서 인증 본인입니다|방금 쪽지가 하나 또 왔는데, 오히려 욕설과 성적인 표현 수위가 더 높아졌네요. 제가 경찰서로 가야겠다고 다짐한 이유는 “다시는 이러한 일이 없어야한다는 재발방지”와 “같은 동문이고 사회초년생이라 실수나 장난이겠지~하고는 사과할 기회를 주는 것”이였습니다. 헌병 출신으로 법원과 재판 정병 및 호송지원을 자주 해 본 경험으로, 저런 말 한 마디로 크게 상처를 받거나 후유증에 시달리는 피해자들(같은 말이라도 사람마다 받는 상처가 다르죠), 그리고 실수라고 선처를 구하는 가해자들을 너무나도 많이 봤습니다. 벌금형이라도 기록이 남는다면 사회초년생에게는 큰 짐이 된다는 것을 알기에 저는 기회를 주고 싶었습니다. 하지만 이렇게 한다면 저도 참지않습니다.
0|많이 늦었지. 나 진짜 경찰서야|들어오면서 찍은거고 지금은 경찰서 안에서 사이버전담쪽으로 가는 중. 차번호는 혹시나 하고 가렸어. 헌병출신이라 너같은 실수하고 법정에서 잘못했다고 판사님께 선처구하는 애들 지겹도록 봤다. 나한테 사과쪽지 보내봐. 실수라고 생각하고 내가 선처해줄 수도 있잖아
0|글영, 창글 정리해줌|"너무 답답한 마음에 교양융합에 전화해봄

Q 글영 1,2 안들었는데 교필학점 뭘로 채움?

계절학기로 듣거나 다음학기에 개설되는 새로운 교필 수업 들어야함.

Q 글영 3,4 대신 영어 1,2 들으면 안됨?

ㅇㅇ 올해는 안됨 1학년 거라서 못들음 내년부터 들을 수 있음 만약 올해부터 들을 수 있게 된다면 1학년(신입생)들 수강신청 다 끝나고 과사에 가서 부탁해야함 하지만 그때 넣을 수 있을지 없을지는 학교측에서도 모름

Q 올해 창글 안들으면 안됨?

되는데 다음에 듣기 매우 어려워짐 내년부터는 창글이 1학년 수업으로 바껴서 1학년들 먼저 신청하고 2,3,4학년이 신청하기 때문에 남는자리 들어가야 함 1학년이 자기 과 창글을 수강신청 못했다면 2,3,4학년이 비켜줘야 한단식으로 말함
영어1,2도 마찬가지.

Q 교환학생, 어학연수, 휴학(군휴학)하고 2021년 이후에 복학(재학) 예정인데 우짬?

교필 다 채우고 휴학했으면 상관없는데 영어 1,2랑 창글을 들어야 한다면 1학년 개설 과목이기 때문에 2,3,4학년은 위에 말했듯이 1학년들 먼저 신청하고 남는자리 2,3,4학년들끼리 경쟁해서 수강신청 해야함. 군휴학도 마찬가지라고 해서 진짜 전화하면서 무슨 이런 경우가 다 있나 싶었음

학교측에서 뭐가 문젠지 모르는 거 같음. 그냥 2,3,4학년이 좀 불이익 받는 정도라고 생각함^^ 그래서 이거 따로 건의는 못하나..? ㅜ 어디에 해야할까ㅜㅜㅜ"
0|여러분!!|수강신청 꼭 성공하세요!!♥️
0|방금 있었던 일이야|"평소처럼 알바 출근하고 있었는데 어떤 할아버지 한분이 리어카에 폐지를 가득 싣고 끌고 가시는데 정말 너무 무거워 보이는거야.. 내 생각에는 새벽 내내 폐지 주우시고 아침이 되서야 그거 정산하러 가시는거 같았어 왠지는 모르겠는데 계속 그 할아버지만 지켜보게 되더라 그러다가 그 할아버지가 리어카를 끌고 가시다가 넘어지시는거야 당연히 리어카에 있던 폐지들은 모두 바닥에 떨어졌지 주변에는 차도 오고 너무너무 위험한 상황이라 후딱 뛰어가서 주변에 떨어진 폐지 주워드리고 내 갈길 가려는데 그 할아버지가 ""아이고 청년 고마워"" 하시면서 만원 쥐어 주시더라ㅠㅠㅠ 그래서 감사하지만 사양하겠다고 하고 그 할아버지 마스크도 안쓰고 계시길래 마침 내 주머니에 뜯지 않은 마스크 세거가 하나 있었거든 그래서 그 할아버지 마스크 씌워드리고 알바 갔어
아침부터 괜히 짠했다.."
0|대학의 친구들에게|"대학은 참 좋은 곳이다.

부정할 수 없는 사실이지 젊음을 위한 많은 것들이 이 안에 들어 있으니

처음 대학에 오며 느낀 설렘의 감정 속에 꽃 피운 사랑과, 밤을 지새우며 술 한잔하고 대화를 나눌 수 있는 좋은 친구들과 선배들

가끔 날이 좋으면 자체휴강하고 정문을 나선 추억과 시험기간, 평소에 들리지도 않던 도서관에 밤새 박혀 공부하고 친구들과 치킨 한마리 뜯으며 피로를 달랜 기억들..

동아리 활동을 시작하고 많은 사람들을 만나 새로운 경험을 쌓으며 희로애락을 나눈 추억들..

입대 한 뒤 여자친구와 헤어지고 복학해서 다른 남자와 사귀는걸 지켜볼 수 밖에 없던 심정과 그렇게 친했던 친구들과의 다툼으로 내 곁에 아무도 남지 않았던 소외의 시절들..

새학기가 시작되고 새로운 사람들을 만나 또 하나의 추억을 가슴에 새기고 목표에 가까워진 현재의 나

정말 6년동안 많은 일들이 나를 스쳐 지나갔다
때로는 정말 즐거워서 미칠 듯이 기쁜날과 너무나 슬퍼서 모든 것을 놓고 싶은 감정에 사무칠 때도 많았지만

이렇게 깨지고 실패하고 도전하며 버텨 온 나는 내 스스로가 정말 자랑스럽다.

이제 마지막 시험을 끝으로 곧 졸업을 하겠지만 대학교 안에서 얻은 경험과 추억은 내 평생을 함께할 소중한 순간들이었다.

본인이 어떤 방식으로 무엇을 노력하는지에 따라서 대학은 필요한 모든 것에 충실한 답을 줄 것이라 생각한다.

다들 힘들어도 즐겁게 그리고 현명하게 한번 뿐인 20대의 대학을 가슴에 새기길 바란다."
0|학교에 진지하게 요청해볼까|짱깨들 받지말자고 당분간
0|중국인들 고향으로돌아가라|제발1
0|다들 A+받으세요..|나포함,,제발,,,
0|페북에서 본거 가져왔어|한국임상심리학회 공식 계정에 올라온 내용인데, 알고있으면 소소하게 도움이 되지 않을까 싶어서!
0|84년생 김지영들 잘 들어라|"94년생 강인국이도 힘들다.
느그만 죽긋나?"
0|ㅋㅋㅋ|ㅇㄱㄹㅇ
0|아... 젭알|"낼 마지막 시험 잘 치게 해 주세요🙏🙏
다들 이 시간에 공부하는 친구들 끝까지 포기말고 파이팅하고
종강하면 프리니까 놀자 힘내자 거의 다 왔어❣"
0|한마 올림픽 상금 미지급|"한마올리픽 상금을 아직 지급받지 못한 단대인데
다른단대들도 모두 상금 미지급 상태인가요?
청춘총학생회에서 10월말에 대회일정이 끝난다고 했는데 부마항쟁때문에 늦춰지고 12월초에 결과가 발표됐는데도 상금에대해서 공지를안해주시네요"
0|중앙 만화동아리의 유일한 4학년 여자입니다.|"안녕하세요, 저 글의 주인공인 1학년때부터 꾸준히 4년간 활동한 만화동아리의 부원입니다. 앞서 말씀드리자면, 저 글은 제가 쓰지 않았습니다.

누군가가 동아리를 폄하하려고 쓴 글이든, 동아리 내에서 제 평판을 떨어트리려 쓴 글이든 상관 없습니다. 그렇지만 만약 타깃이 저라면, 저를 제외한 동아리 부원들은 무슨 잘못이 있나요?

만화 동아리에 있으며 호감을 표시하시는 분들이 계셨지만, 두 분 뿐이셨고 단톡방에서 공개고백도 제가 있었을 때는 없는 일입니다. 제가 아닌 타인을 자세히 말씀드리는 일은 예의가 아니기에 이 부분은 넘어가겠습니다.

이제 졸업하는 4학년 여자는 저 뿐인데, 아무리 봐도 악의적인 의도를 가지고 제 행세를 하는 글로밖에 보이지 않습니다. 이 글을 보고 오해를 조금이나마 푸셨으면 좋겠어요.

만화동아리 정말 착한 친구들 많아요..


+ 덧붙이자면 저 글의 작성자에게 쪽지나 댓글로 무조건적인 비난과 근거없는 추측성 발언을 하는 행위는 자제해주시면 감사하겠습니다."
0|당신을 응원합니다|"본인이 한 선택으로 인해
문득 힘들고 지칠 때는
그 선택을 하게 된 이유를 되새겨봐요

왜 이 학교에 그토록 오고 싶어했는지
왜 이 동아리를 시작했는지
왜 이 사람을 이토록 사랑하게 되었는지
왜 이 진로를 선택하게 되었는지
왜 그 사람을 놓아주게 되었는지

그 당시의 나는
지금의 나를 믿고 그런 선택을
했다는 것도 잊지 말아요
그리고 그 당시의 내가
응원하고 있다는 것은 더더욱 잊지 말아요

거기까지 가느라 참 수고 많았어요
생각했던 대로 예쁘고 멋있네요
앞으로도 쭉 응원할게요

저도 같이 응원할게요.
많이 아름다워졌네요.
많이 멋있어졌어요."
0|교수님 물어볼게 있는데요.....|아주 그냥 교수님 목을 (콱)
0|흡연자들에게 경고한다. 개념 챙겨라|"도서관 3층 금연구역은 폼으로 달려있나?

눈이 없는 건지, 생각이 없는 건지 니들이 3층에서 그렇게 담배를 피우면 그곳에서 쉬려고 방문한 사람들은 당신들의 이기적인 마인드 때문에 자리를 옮기거나 피하게 된다. 누구에게나 열려있는 공적인 장소에서 개인의 자유는 당연히 제한 되는게 맞는 건데 당연하다는 듯이 피고 있는 모습을 보면 한숨부터 나온다

금연 구역이라고 해도 다른 사람도 다 핀다고 상관하지 말라는 식으로 대답하는 사람도 태반이고 참 한심하다

아래 사진들 보면 최소한 양심이라도 있으면 꽁초는 쓰레기통에 버리자 가래에 꽁초에 오전부터 기분만 잡치고 이곳을 청소하는 아주머니들은 무슨 죄냐

진짜 모든 흡연자를 싸잡아서 욕하는 것은 아니지만 이런 행동이 계속 보이면 교내 대자보를 붙이고 총학생회와 함께 아니면 개인적으로라도 총장님에게 건의해서 흡연에 대한 제한이나 다른 대책을 세우도록 하겠다

헌법이 보장하는 권리에서도 혐연권이 흡연권보다 우선시 되는 세상에 이렇게 막무가내로 행동하는 흡연자들에게 고한다.

너희들의 권리를 너희들 스스로가 깎아 먹고 있다는 것을 인지하고 지성인답게 타인을 배려하고 존중하길 바란다."
